,5.499404911994934,1.7137907314300538,3.0694137954711915,3.7819338417053223,3.3287208318710326,1.8436858797073363,2.678566312789917,3.554605941772461,2.186306257247925,1.776819715499878,1.4955853462219237,1.7823150062561035,6.284904799461365,1.8094944953918457,2.7393598842620848,3.8499096870422362,3.1329124116897584,2.0769560527801514,3.9802714490890505,2.1750630235671995,2.0008444452285765,2.086835055351257,3.5692301845550536,1.4936146688461305,1.7550244760513305,1.4625763559341431,3.176828923225403,6.097954988479614,4.659907078742981,1.9043267822265626
0,5.878875255584717,10.59333038330078,8.408060073852539,7.760155200958252,8.036821365356445,10.12961769104004,8.877604484558105,7.812440872192383,9.583610534667969,10.477689743041992,12.475183486938477,10.511469841003418,4.867000102996826,10.407601356506348,8.872432708740234,7.574962139129639,8.406100273132324,9.858153343200684,7.55677604675293,9.602887153625488,10.038862228393556,9.803778648376465,7.9494123458862305,11.573481559753418,10.512622833251951,12.453779220581056,8.360209465026855,5.310915946960449,6.9364519119262695,10.21248722076416
1,5.570974349975586,10.119568824768066,8.048437118530273,7.361112594604492,7.719785213470459,9.703975677490234,8.47134017944336,7.4955973625183105,9.129531860351562,9.99221897125244,11.894768714904783,9.996245384216309,4.707187652587891,9.908344268798828,8.413909912109375,7.217371463775635,7.99857759475708,9.36628532409668,7.153530120849609,9.148921012878418,9.520238876342772,9.329279899597168,7.546380996704102,10.980311393737791,10.01779556274414,11.735872268676758,7.940496921539307,4.999886989593506,6.512560844421387,9.701753616333008
2,5.776063919067383,10.35862159729004,8.207904815673828,7.607128143310547,7.883513927459717,9.933388710021973,8.615013122558594,7.716391086578369,9.37163257598877,10.279560089111328,12.270718574523926,10.257923126220703,4.756429195404053,10.172990798950195,8.67902946472168,7.441874980926514,8.231818199157715,9.61502456665039,7.358540058135986,9.396242141723633,9.810766220092772,9.572457313537598,7.778331279754639,11.256003379821776,10.298635482788086,12.144205093383787,8.181565284729004,5.157567024230957,6.74817419052124,9.973637580871582
3,5.510374069213867,9.929362297058104,7.874086380004883,7.227325439453125,7.628104686737059,9.597711563110352,8.267199516296387,7.4423627853393555,8.970874786376953,9.816303253173828,11.791666984558104,9.77474308013916,4.668222904205322,9.720962524414062,8.273812294006348,7.144814968109131,7.861694812774658,9.155917167663574,6.978915214538574,8.989486694335938,9.32479476928711,9.138875007629396,7.422616958618164,10.71084690093994,9.862974166870115,11.492338180541992,7.808069705963135,4.887418746948242,6.349893093109131,9.515151977539062
4,5.73942756652832,10.28762149810791,8.169207572937012,7.487318515777588,7.93445348739624,9.970845222473145,8.584284782409668,7.724361419677734,9.316655158996582,10.172815322875977,12.293267250061035,10.118891716003418,4.839235782623291,10.092930793762209,8.575935363769531,7.433273792266846,8.158663749694824,9.473395347595217,7.244822025299072,9.324524879455566,9.659536361694336,9.4780912399292,7.707086086273193,11.071466445922852,10.247096061706545,11.94304370880127,8.117857933044434,5.098814487457275,6.565624713897705,9.893917083740234
5,5.447758674621582,9.700425148010254,7.63262939453125,7.107817649841309,7.449266910552978,9.406723976135254,8.054567337036133,7.315515518188477,8.791030883789062,9.592391967773438,11.593963623046877,9.565503120422363,4.61032247543335,9.509770393371582,8.179186820983887,7.050182819366455,7.704006671905518,8.983128547668457,6.818843841552734,8.816137313842773,9.159570693969728,8.941923141479492,7.30854606628418,10.505541801452637,9.67519187927246,11.332959175109863,7.656033039093018,4.803732872009277,6.3057403564453125,9.312853813171388
6,5.405829429626465,9.69455337524414,7.65089225769043,7.086486339569092,7.436436176300049,9.375455856323242,8.048622131347656,7.286668300628662,8.76529598236084,9.585284233093262,11.5360107421875,9.554798126220703,4.5780863761901855,9.490222930908203,8.130370140075684,7.002762317657471,7.683825016021728,8.964203834533691,6.806540012359619,8.791152954101562,9.132389068603516,8.926823616027832,7.275139808654785,10.492308616638184,9.641812324523926,11.266915321350098,7.629589557647705,4.775652885437012,6.260138988494873,9.288206100463867
7,5.88001823425293,10.509252548217772,8.338399887084961,7.692881107330322,8.053070068359375,10.145123481750488,8.752902030944824,7.865351676940918,9.52312469482422,10.419922828674316,12.538434028625488,10.375277519226074,4.865762710571289,10.328353881835938,8.793904304504395,7.584866523742676,8.359712600708008,9.719406127929688,7.444406509399414,9.536283493041992,9.922025680541992,9.705427169799805,7.895798683166504,11.363965034484863,10.474306106567385,12.296075820922852,8.311532020568848,5.240512371063232,6.790174007415772,10.127531051635742
8,5.5376386642456055,9.998966217041016,7.9390974044799805,7.276541709899902,7.6627020835876465,9.645084381103516,8.324959754943848,7.476798057556152,9.028547286987305,9.892573356628418,11.84493350982666,9.852301597595217,4.667943000793457,9.790696144104004,8.32281494140625,7.174990177154541,7.9178948402404785,9.227582931518556,7.0374627113342285,9.048112869262695,9.396493911743164,9.206997871398926,7.468324184417725,10.794342041015623,9.924309730529783,11.576509475708008,7.857133388519287,4.922242641448975,6.402738094329834,9.582512855529783
